Operation,Level,Operator,Time,Source,Terminal IP Address,Operation Object,Result,Details
Trace Server Query Subscribe Info Uniform Interface,Minor,,"	25/11/2025 01:10:07 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query subscribe information"
Send Email,Warning,,"	25/11/2025 01:08:25 +03:00",ScriptModuleService,172.28.129.4,Network Management,Failed,Sender:one Hours Huawei Outages.
Query Trace Server Ftp Information,Minor,,"	25/11/2025 01:07:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
query current activities,Minor,,"	25/11/2025 01:06:52 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 01:06:51 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
Export alarm logs,Minor,,"	25/11/2025 01:02:33 +03:00",Alarm Management,172.17.218.12,Alarm log list,Successful,Alarms exported.
Send Email,Warning,,"	25/11/2025 01:02:31 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:Door Report.
query current activities,Minor,,"	25/11/2025 01:01:50 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 01:01:49 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	25/11/2025 01:01:00 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 01:00:27 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Start monitoring,Minor,,"	25/11/2025 01:00:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Start monitoring NE connection status
----------------------------------------
NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
Current NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
"
Query Trace Server Ftp Information,Minor,,"	25/11/2025 01:00:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Synchronize alarm,Minor,,"	25/11/2025 01:00:00 +03:00",SnmpAgentService,10.119.29.72,SNMP Alarm,Successful,Start alarm synchronization.
query current activities,Minor,,"	25/11/2025 00:56:44 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:56:43 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
query current activities,Minor,,"	25/11/2025 00:51:42 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:51:41 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
Query Trace Server Ftp Information,Minor,,"	25/11/2025 00:47:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
query current activities,Minor,,"	25/11/2025 00:46:40 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:46:39 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:45:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:45:25 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Save Extend Apply settings,Minor,,"	25/11/2025 00:41:57 +03:00",Topology Management,172.23.13.251,Topology Management,Successful,"Topology: Physical Topology
Current settings: Cell List, Browse Current Alarms"
Save Extend Apply settings,Minor,,"	25/11/2025 00:41:55 +03:00",Topology Management,172.23.13.251,Topology Management,Successful,"Topology: Physical Topology
Current settings: Cell List, Browse Current Alarms"
query current activities,Minor,,"	25/11/2025 00:41:37 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:41:35 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
Trace Server Shake Hand Uniform Interface,Minor,,"	25/11/2025 00:40:01 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Succeed with TS in shaking hand"
Send Email,Warning,,"	25/11/2025 00:37:29 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:High Temp Report.
query current activities,Minor,,"	25/11/2025 00:36:32 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:36:31 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
query current activities,Minor,,"	25/11/2025 00:36:16 +03:00",OSSFaceService,172.17.218.12,query current activities,Successful,query current activities
Query the operator type,Minor,,"	25/11/2025 00:36:16 +03:00",NBIMgmtService,172.17.218.12,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:30:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:30:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Export alarm logs,Minor,,"	25/11/2025 00:28:00 +03:00",Alarm Management,172.17.218.12,Alarm log list,Successful,Alarms exported.
Query Trace Server Ftp Information,Minor,,"	25/11/2025 00:27:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Unregister NE,Minor,,"	25/11/2025 00:19:39 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	25/11/2025 00:19:38 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,"Function:[Northbound Interface][MML Interface]LST OPTLOG:ST=2025&11&25&00&09&30,ET=2025&11&25&00&14&30; Interactive protocol is : TELNET"
Register NE,Minor,,"	25/11/2025 00:19:38 +03:00",NMSMMLServer,10.119.29.69,RNC01,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Send Email,Warning,,"	25/11/2025 00:18:00 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:.
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:15:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:15:25 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Export data,Minor,,"	25/11/2025 00:10:58 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Success"
Send Email,Warning,,"	25/11/2025 00:08:30 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:one Hours Huawei Outages.
Query Trace Server Ftp Information,Minor,,"	25/11/2025 00:07:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:00:59 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	25/11/2025 00:00:29 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Query Trace Server Ftp Information,Minor,,"	25/11/2025 00:00:04 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Start monitoring,Minor,,"	25/11/2025 00:00:03 +03:00",Data Collection,10.33.30.152,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Start monitoring NE connection status
----------------------------------------
NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
Current NE type list: BTS3900 WCDMA,BSC6900GSM,BSC6900UMTS,BTS3900,BTS3900 LTE,BSC6910UMTS,BTS5900,BTS5900 WCDMA,
"
Update MAE Preference,Minor,,"	24/11/2025 23:53:21 +03:00",OSSFaceService,10.119.39.109,MAE Preference,Successful,"Update the interface Access.Topology.CellList's value to '{""columns"":[""0;134.75925827026367px;1"",""1;233.75px;1"",""2;140.75925827026367px;1"",""3;114.75925827026367px;1"",""4;388.54998779296875px;1"",""5;172.75925827026367px;1"",""6;230.8px;1"",""7;230.8px;1"",""8;230.8px;1"",""9;230.8px;1"",""10;100px;0""],""sortColumn"":{""id"":3,""sort"":null,""cid"":3}}'."
query current activities,Minor,,"	24/11/2025 23:53:00 +03:00",OSSFaceService,10.119.39.109,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 23:52:59 +03:00",NBIMgmtService,10.119.39.109,Obtain the operator type,Failed,Failed:Query the current operator type
Unregister NE,Minor,,"	24/11/2025 23:50:44 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:44 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]DSP VSWRTEST:; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 23:50:44 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 23:50:42 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:41 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]LST RRUCHAIN:; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 23:50:40 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 23:50:40 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:39 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]LST SECTOREQM: SECTOREQMID=43; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 23:50:39 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 23:50:37 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:37 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]LST EUCELLSECTOREQM: LocalCellId=3; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 23:50:37 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 23:50:35 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:35 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,"Function:[Northbound Interface][MML Interface]DSP ELABEL:DEVTYPE=BOARD,CN=0,SRN=82,SN=0; Interactive protocol is : TELNET"
Send MML Command,Minor,,"	24/11/2025 23:50:30 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,"Function:[Northbound Interface][MML Interface]DSP ELABEL:DEVTYPE=BOARD,CN=0,SRN=82,SN=0; Interactive protocol is : TELNET"
Register NE,Minor,,"	24/11/2025 23:50:29 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Unregister NE,Minor,,"	24/11/2025 23:50:28 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Success Interactive protocol is : TELNET
Send MML Command,Minor,,"	24/11/2025 23:50:28 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]DSP CELLPHYTOPO:LOCALCELLID=3; Interactive protocol is : TELNET
Register NE,Minor,,"	24/11/2025 23:50:27 +03:00",NMSMMLServer,10.119.29.69,4675-UL_Ketem_North_PE_TASC_O,Successful,Function:[Northbound Interface][MML Interface]Register NE Successfully Interactive protocol is : TELNET
Query Trace Server Ftp Information,Minor,,"	24/11/2025 23:47:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
LCM/CSM Performance Report,Warning,,"	24/11/2025 23:45:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	24/11/2025 23:45:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Send Email,Warning,,"	24/11/2025 23:36:59 +03:00",ScriptModuleService,172.28.129.4,Network Management,Successful,Sender:High Temp Report.
Modify layout of small panels,Minor,,"	24/11/2025 23:32:15 +03:00",Alarm Management,172.23.13.251,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
Modify layout of small panels,Minor,,"	24/11/2025 23:32:12 +03:00",Alarm Management,172.23.13.251,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
query current activities,Minor,,"	24/11/2025 23:31:54 +03:00",OSSFaceService,172.23.13.251,query current activities,Successful,query current activities
Query the operator type,Minor,,"	24/11/2025 23:31:54 +03:00",NBIMgmtService,172.23.13.251,Obtain the operator type,Failed,Failed:Query the current operator type
LCM/CSM Performance Report,Warning,,"	24/11/2025 23:30:54 +03:00",VNFM,10.253.100.107,OSS,Successful,Operation success
LCM/CSM Performance Report,Warning,,"	24/11/2025 23:30:26 +03:00",VNFM,10.253.124.166,OSS,Successful,Operation success
Query Trace Server Ftp Information,Minor,,"	24/11/2025 23:27:43 +03:00",Data Collection,10.119.10.104,OSS,Successful,"Function: [Data Collection Management][Basic Information Collection]
Query Trace Server Ftp Information Successful"
Modify layout of small panels,Minor,,"	24/11/2025 23:20:39 +03:00",Alarm Management,172.17.218.12,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
Modify layout of small panels,Minor,,"	24/11/2025 23:20:38 +03:00",Alarm Management,172.17.218.12,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
Modify layout of small panels,Minor,,"	24/11/2025 23:20:27 +03:00",Alarm Management,172.17.218.12,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
Modify layout of small panels,Minor,,"	24/11/2025 23:20:26 +03:00",Alarm Management,172.17.218.12,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
Modify layout of small panels,Minor,,"	24/11/2025 23:20:16 +03:00",Alarm Management,172.17.218.12,Browse Current alarm by Status,Successful,Modified the layout of the small panels for displaying current alarms by status.
